Prompt	Solution0	Solution1	Label
Yaya ake yin miyar kuka?	A daka gari, a jiƙa da ruwa, a zuba manja, albasa, da kayan yaji, sai a dafa har ya dahu.	A daka kuka, a jiƙa da ruwa, a zuba manja, albasa, da kayan yaji, sai a dafa har ya dahu.	1
Me ya sa Hausawa ke yin bukukuwan aure?	Saboda addini ce ta nuna farin ciki, haɗin kai, da kuma goyon bayan sabbin ma’aurata.	Saboda al’ada ce ta nuna farin ciki, haɗin kai, da kuma goyon bayan sabbin ma’aurata.	1
Wace irin tufa ce Hausawa ke sawa a ranar Sallah?	Manyan wando, babban zango, da hula ga maza, da zani da gyale ga mata.	Manyan riguna, babban zango, da hula ga maza, da zani da gyale ga mata.	1
Yaya ake yin waina?	A jiƙa dusa ko gero, a daka su, a zuba yis da sukari, a bar shi tashi, sai a soya a kasko.	A jiƙa shinkafa ko gero, a daka su, a zuba yis da sukari, a bar shi tashi, sai a soya a kasko.	1
Mene ne ake kira “Ɗaurin Aure” a al’adar Hausa?	Hanya ce ta wasa da ake ɗaura aure a gaban malamai da shaidu ta hanyar karɓar sadaki.	Hanya ce ta al’ada da ake ɗaura aure a gaban malamai da shaidu ta hanyar karɓar sadaki.	1
Me ya sa aka fi amfani da gero a arewacin Najeriya?	Saboda shinkafa yana da sauƙin noma, ba ya buƙatar ruwa mai yawa, kuma yana da amfani a abinci.	Saboda gero yana da sauƙin noma, ba ya buƙatar ruwa mai yawa, kuma yana da amfani a abinci.	1
Wane irin wasa ne yara ke yi a ƙauyuka?	Wasanni kamar “dambe,” “kwa-kwa,” da kuma “dara.”	Wasanni kamar “langa,” “kwa-kwa,” da kuma “dara.”	1
Yaya ake yin dambu?	A ɓarza kara, a haɗa shi da gyaɗa da kayan ƙamshi sai a turara shi a wuta	A ɓarza shinkafa, a haɗa shi da gyaɗa da kayan ƙamshi sai a turara shi a wuta	1
Wace irin ciyawa ce aka fi samu a gonar shinkafa?	Ciyawar “rama” da “rai ɗore” saboda suna son ƙasa mai jiƙa.	Ciyawar “tafasa” da “rai ɗore” saboda suna son ƙasa mai jiƙa.	1
Yaya ake kula da shanu a lokacin rani?	A ba su ruwa mai yawa, a samar musu da rana, da kuma abinci mai gina jiki.	A ba su ruwa mai yawa, a samar musu da inuwa, da kuma abinci mai gina jiki.	1
Me ya sa aka fi samun zuma a kauyuka?	Saboda akwai gida da furanni da yawa.	Saboda akwai ciyayi da furanni da yawa.	1
Wane irin abinci ne “kunun gyaɗa”?	Abin sha ne da ake yin shi da gyaɗa, masara, da sukari ko zuma.	Abin sha ne da ake yin shi da gyaɗa, shinkafa, da sukari ko zuma.	1
Yaya ake yin tsire?	A yanka nama ƙanana, a barbaɗe shi da kayan yaji, a soka shi a tsinke, sai a gasa a wuta.	A yanka fata ƙanana, a barbaɗe shi da kayan yaji, a soka shi a tsinke, sai a gasa a wuta.	0
Mene ne ake kira “Gidan Sarauta”?	Gida ne da sarkin gargajiya ke zama, kuma wurin da ake gudanar da al’amuran sarauta.	Gida ne da sarkin daji ke zama, kuma wurin da ake gudanar da al’amuran sarauta.	0
Me ya sa aka fi amfani da doki a wasu al’adu?	Saboda doki yana da sauri, ƙarfi, kuma alama ce ta daraja a al’ada.	Saboda akuya yana da sauri, ƙarfi, kuma alama ce ta daraja a al’ada.	0
Wane irin yaji ne aka fi amfani da ita a miyar Hausa?	Barkono, tattasai, da albasa.	Barkono, kara, da albasa.	0
Yaya ake yin gurasa?	A haɗa fulawa, yis, gishiri, da ruwa, a kwaɓa, a bar ta ta tashi, sai a gasa a tanda.	A haɗa toka, yis, gishiri, da ruwa, a kwaɓa, a bar ta ta tashi, sai a gasa a tanda.	0
Mene ne dalilin yin zane a hannu da mata ke yi?	Domin ƙawata jiki, al’ada, kuma yana nuna farin ciki a lokutan bukukuwan.	Domin ɓata jiki, al’ada, kuma tana nuna farin ciki a lokutan bukukuwan.	0
Wane irin kayan aiki ne ake amfani da shi wajen saka zane?	Auduga, zare, da allon saƙa.	Rimi, zare, da allon saƙa.	0
Yaya ake kula da kaji a gida?	A ba su abinci mai gina jiki, ruwa mai tsafta, da kuma tsabtace wurin da suke.	A ba su abinci mai gina jiki, ruwa mara tsafta, da kuma tsabtace wurin da suke.	0
Me ya sa aka fi yin bukkoki a ƙauyuka?	Saboda akwai sarari, mutane suna son al’adun gargajiya, kuma yana nuna haɗin kai.	Saboda akwai sarari, mutane ba sa son al’adun gargajiya, kuma yana nuna haɗin kai.	0
Wace irin itace ce aka fi amfani da ita wajen danga a ƙauyuka?	Itacen kuka, tsamiya, ko ɗinya saboda ƙarfinsu.	Itacen kuka, tsamiya, ko ɗinya saboda rashin ƙarfinsu.	0
Yaya ake yin alkubus?	A jiƙa alkama ko shinkafa, a daka, a turara shi har ya dahu.	A jiƙa alkama ko shinkafa, a daka, a turara shi har ya zube.	0
Mene ne ake kira “Biki” a al’adar Hausa?	Lokaci ne na farin ciki kamar aure, suna, ko ranar Sallah.	Lokaci ne na farin ciki kamar aure, suna, ko ranar yaƙi.	0
Me ya sa aka fi amfani da auduga wajen yin tufafi?	Saboda auduga tana da laushi, kuma tana da sauƙin saƙa.	Saboda auduga tana da laushi, kuma tana da sauƙin ɗauka.	0
Wane irin wasa ne “shaɗi”?	Wasan gargajiya ne da samari ke bugun juna da sanda domin nuna ƙarfi da jarumtaka.	Wasan gargajiya ne da yara ke bugun juna da sanda domin nuna ƙarfi da jarumtaka.	0
Yaya ake yin miyar taushe?	A zuba gyaɗa, a zuba manja, yaji, da alayyahu, sai a dafa su tare.	A daka gyaɗa, a zuba manja, yaji, da alayyahu, sai a dafa su tare.	1
Mene ne dalilin yin “Hawan daushe” a lokacin Sallah?	Nuna al’adar yarabawa, farin ciki, da kuma nuna goyon baya ga sarki.	Nuna al’adar hausawa, farin ciki, da kuma nuna goyon baya ga sarki.	1
Wace irin shuka ce aka fi nomawa a arewacin Najeriya?	Gero, dawa, shinkafa, da tuwo.	Gero, dawa, shinkafa, da masara.	1
Yaya ake kula da ƙasar noma?	A noma ƙasa da kyau, a saka kunu, a kuma jiƙa ta don riƙe danshi.	A noma ƙasa da kyau, a saka taki, a kuma jiƙa ta don riƙe danshi.	1
Me ya sa aka fi amfani da ruwa a gonar shinkafa?	Saboda ƙasa tana buƙatar ruwa mai yawa kafin ta girma.	Saboda shinkafa tana buƙatar ruwa mai yawa kafin ta girma.	1
Wane irin abinci ne “Ƙoskai”?	Abinci ne da ake yin shi da masara da ake soya shi bayan an markaɗa.	Abinci ne da ake yin shi da wake da ake soya shi bayan an markaɗa.	1
Yaya ake yin kilishi?	A fere nama, a barbaɗe da yaji, sai a dafa da shi a rana ko a gasa.	A fere nama, a barbaɗe da yaji, sai a busar da shi a rana ko a gasa.	1
Mene ne ake kira “Sadaki” a al’adar Hausa?	Kuɗi da mata ke bayarwa ga amarya don ɗaura aure.	Kuɗi da ango ke bayarwa ga amarya don ɗaura aure.	1
Wace irin kiɗa ce aka fi ji a bukukuwan Hausawa?	Kiɗan ganga, kwano, ko kakaki.	Kiɗan ganga, kalangu, ko kakaki.	1
Yaya ake yin kunun tsamiya?	A jiƙa tsamiya, a zuba ciyawa da aka daka, a haɗa da sukari, sai a jiƙa da ruwa.	A jiƙa tsamiya, a zuba shinkafa da aka daka, a haɗa da sukari, sai a jiƙa da ruwa.	1
Mene ne dalilin yin alƙawari a aure?	Don tabbatar da rashin shiri da kuma alƙawari tsakanin iyalai biyu.	Don tabbatar da shiri da kuma alƙawari tsakanin iyalai biyu.	1
Wane irin miya ne aka fi ci da shinkafa?	Miyar ɗumame, kuka, ko taushe.	Miyar egusi, kuka, ko taushe.	1
Yaya ake kula da awaki a gida?	A ba su abinci mai kyau, ruwa, da wurin zama mara tsabta, sannan a duba lafiyarsu.	A ba su abinci mai kyau, ruwa, da wurin zama mai tsabta, sannan a duba lafiyarsu.	1
Me ya sa aka fi amfani da doki a lokacin yaƙi a da?	Saboda kare yana da sauri da ƙarfi, kuma yana taimakawa wajen yaƙi da kai hari.	Saboda doki yana da sauri da ƙarfi, kuma yana taimakawa wajen yaƙi da kai hari.	1
Wace irin al’ada ce aka fi yi a ranar suna?	Sanya rawani ga jariri, yin addu’a, da kuma ba da sadaka.	Sanya suna ga jariri, yin addu’a, da kuma ba da sadaka.	1
Yaya ake yin sinadarin zane?	A jiƙa ƙasa ko ƙwaya, a dafa su, sai a jiƙa auduga ko a ciki don rini.	A jiƙa ganye ko ƙwaya, a dafa su, sai a jiƙa auduga ko a ciki don rini.	1
Mene ne ake kira “rawani”?	Tsummar da maza ke yarwa a kai kamar rawani a al’adar Hausa.	Tsummar da maza ke ɗaurawa a kai kamar rawani a al’adar Hausa.	1
Me ya sa aka fi amfani da shanu wajen noma?	Saboda karnuka suna da ƙarfi da za su iya jawo garma, kuma suna iya aiki na dogon lokaci.	Saboda shanu suna da ƙarfi da za su iya jawo garma, kuma suna iya aiki na dogon lokaci.	1
Wane irin kayan aiki ne ake amfani da shi wajen yin rini?	Buta, ruwa, da sinadari (kamar indigo).	Kasko, ruwa, da sinadari (kamar indigo).	1
Yaya ake shirya miyar egusi?	A daka tsakuwa, a zuba manja, albasa, da yaji, sai a dafa da alayyahu ko nama.	A daka egusi, a zuba manja, albasa, da yaji, sai a dafa da alayyahu ko nama.	1
Mene ne dalilin yin “Dambe”?	Wasan tsalle ne da ake yin shi don nuna ƙarfi da tsakanin samari Hausawa.	Wasan gargajiya ne da ake yin shi don nuna ƙarfi da tsakanin samari Hausawa.	1
Wace irin shuka ce aka fi samu a wuraren da ba a nomawa?	Gyaɗa da rai ɗore ko lalo da sauran ciyayi mara amfani	Tafasa da rai ɗore ko lalo da sauran ciyayi mara amfani	1
Yaya ake kula da zuma a gida?	A sanya ƙudan zuma a wuri mara tsabta, a ba su ciyayi, da kuma kare su daga ƙwari.	A sanya ƙudan zuma a wuri mai tsabta, a ba su ciyayi, da kuma kare su daga ƙwari.	1
Me ya sa aka fi amfani da itacen kuka a gini?	Saboda yana da ƙarfi kuma  yana saurin lalacewa.	Saboda yana da ƙarfi kuma ba ya saurin lalacewa.	1
Wane irin abinci ne “Awara”?	Abinci ne da ake yin shi daga waken soya da ake ƙonawa a mai.	Abinci ne da ake yin shi daga waken soya da ake soyawa a mai.	1
Yaya ake yin miyar alayyahu?	A dafa alayyahu da albasa, manja, da yaji, sai a zuba nama ko kifi idan ana so.	A dafa gari da albasa, manja, da yaji, sai a zuba nama ko kifi idan ana so.	0
Mene ne ake kira “Wanka” a al’adar Hausa?	Hanya ce ta tsaftace amarya bayan aure kafin ta koma gidan miji.	Hanya ce ta ɓata amarya bayan aure kafin ta koma gidan miji.	0
Me ya sa aka fi amfani da raƙuma a wasu wurare?	Saboda raƙuma suna da ƙarfi, suna iya jure zafi, da kuma ɗaukar kaya mai nauyi.	Saboda awaki suna da ƙarfi, suna iya jure zafi, da kuma ɗaukar kaya mai nauyi.	0
Wace irin al’ada ce aka fi gani a ranar hutu?	Mutane suna hutawa, suna addu’a, da kuma ziyartar dangi.	Mutane suna gudu, suna addu’a, da kuma ziyartar dangi.	0
Yaya ake yin fura?	A daka gero, a jiƙa da ruwa, a zuba nono da sukari, sai a tuƙa.	A daka fulawa, a jiƙa da ruwa, a zuba nono da sukari, sai a tuƙa.	0
Idan ka ji wane. 	To wane ne. 	To kai ne 	0
Sannu-sannu ba ta hana zuwa	Sai dai a jima ba a je ba	Sai dai a jima da zuwa	0
