PROMPT	SOLUTION0	SOLUTION1	LABEL
olee otu ụmụ akwụkwọ na-aga akwụkwọ mgbe akụbigoro mgbịrịmgba ụtụtụ si azọ ije?	ha na-eburu akpa ha n'isi ma ọ bụ koro ya n'azụ, nwere nnwennwe ọsọ na-agbaga ụlọ akwụkwọ ma were uche na-agbakọ otu ha ga esi nagide ụtarị abịaghị gboo	ha na-eburu akwa ha n'isi ma ọ bụ koro ya n'azụ, nwere nnwennwe ọsọ na-agbaga ụlọ akwụkwọ ma were uche na-agbakọ otu ha ga esi nagide ụtarị abịaghị gboo	0
olee ihe mmadụ na-ebu ụzọ emekarị n'ụtụtụ ma o mepee anya  n'elu akwa chọpụta na ọ nwụghị  n'abalị?	ọ na-esekpuru ala kelee chineke dowere ya ndụ ma kulie ga taa atụ ụtụtụ, gbatịa onwe ya, gaa ozi ụtụtụ tupu ọ saa ahụ ma rikwaa nri ụtụtụ	ọ na-esekpuru ala kelee chineke dowere ya ndụ ma kulie ga taa atụ ụtụtụ, gbakọọ onwe ya, gaa ozi ụtụtụ tupu ọ saa ahụ ma rikwaa nri ụtụtụ	0
ịhụ onye ọrụ aka dị ka onye ọgba ọsọ, onye bọọlụ, onye ogwu mmiri n'ihe ọ  na-eme na-amara ya ahụ kwa ụbọchị: 	ọ ga-agba mbọ na-anwale onwe ya ọtụtụ awa n'ụbọchị, ọtụtụ ụbọchị n'ime izu, ọtụtụ izu n'ime ọnwa, ọtụtụ ọnwa n'ime ahọ nakwa ọtụtụ ahọ n'oge ndụ ya niile  	ọ ga-agba mbọ na-anwale onwe ya ọtụtụ awa n'ụbọchị, ọtụtụ ụbọchị n'ime izu, ọtụtụ izu n'ime ọnwa, ọtụtụ ọnwa n'ime izu nakwa ọtụtụ ahọ n'oge ndụ ya niile  	0
olee otu ndị dibịa bekee si agba mbọ ị hụ na ha adabanyeghị na nsogbu ọ bụla ebe ha na-arụ ọrụ?	ha na-akpachapụ anya hụ n'ihe ha chọrọ ime n'ahụ mmadụ ọ bụla bụ ihe doro ha anya nke ọma ma nwekwaa ngwa ọrụ zuru ezu. Ha naēsonyekwara usoro ọrụ niile e dooro ha iji elekọta ndị ọrịa.	ha na-akpachapụ anya hụ n'ihe ha chọrọ ime n'ahụ mmadụ ọ bụla bụ ihe doro ha anya nke ọma ma nwekwaa ngwa ọrụ zuru ezu. Ha na-esonyekwara usoro ọrụ ụfọdụ e dooro ha iji elekọta ndị ọrịa.	0
osisi akwụkwọ dịwaga iche na osisi nri ọzọ dị iche iche a na-esi maka na:	i sitee akwụkwọ nri aka, i sichuo ihe na-enye ndụ dị ya n'ime . A naghị esite akwụkwọ nri aka. Ị metụ ya n'ọkụ n̄aran̄ara, ị fọtuo ya	i sitee akwụkwọ nri aka, i sichuo ihe na-anapụ ndụ dị ya n'ime . A naghị esite akwụkwọ nri aka. Ị metụ ya n'ọkụ n̄aran̄ara, ị fọtuo ya	0
olee otu e si egbu ọkụkụ mmadụ gotere n'ahịa maka oriri?	ị nwụta ọkụkọ ahụ, ị pịakọọ nku ya abụọ ọnụ were ụkwụ pịdo ya n'ala, ị dọtịa isi ọkụkọ ahụ fee azụ, jide isi ya ma were aka dọchasịa ugbene ọkụkụ dị ya n'olu, were mma bepuo ya akpịrị, hapụtụ ya ka ọ gbaa tịkọtịkọ nwọọ	ị nwụta ọkụkọ ahụ, ị pịakọọ nku ya abụọ ọnụ were ụkwụ pịdo ya n'ala, ị dọtịa isi ọkụkọ ahụ fee azụ, jide isi ya ma were aka dọchasịa ugbene ọkụkụ dị ya n'olu, were mma bepuo ya akpịrị, hapụtụ ya ka ọ gbaa tịkọtịkọ gbafuo	0
olee etu e si abọ anụ ọkụkọ mmadụ gbuchagoro egbucha?	ị ga-atụnye ya na mmiri ọkụ kpagharịa ya nwa oge ka ugbene ya were kwe pụọ  n'arụ ya, i mechaa ya, saa ya mmiri, dote ya  n'elu tebulu were mma bepụ ya olu, bepụ apata ụkwụ ya abụọ, si  n'afọ bọọ ya, wepụ olulu ilo ya tufuo, bewaa eke ya kpochaa, si  n'akpịrị wepụ akpa nri ya ma berizie anụ ndị ọzọ	 ga-abanye ya na mmiri ọkụ kpagharịa ya nwa oge ka ugbene ya were kwe pụọ  n'arụ arụ, i mechaa ya, saa ya mmiri, dote ya  n'elu tebulu were mma bepụ ya olu, bepụ apata ụkwụ ya abụọ, si  n'afọ bọọ ya, wepụ olulu ilo ya tufuo, bewaa eke ya kpochaa, si  n'akpịrị wepụ akpa nri ya ma berizie anụ ndị ọzọ	0
nkwado na osisi ofe akwụ abụghị maka ụmụaka maka na:	ị ga-ebu ụzọ  sie akwụ, sụọ ya n'ikwe ma o ghee, gbaa ya gbapụta akwụ, wụnye ya n'ite sinye ya n'ọkụ, ọ sụọ ị kwakọnye ya ihe nri dị ka yabaasị, ose, nchụanwụ, ịsha, azụ ọkpọọ, anụ na ogiri okpei	ị ga-ebu ụzọ  sie akwụ, sụọ ya n'ikwe ma ọ chaa, gbaa ya gbapụta akwụ, wụnye ya n'ite sinye ya n'ọkụ, ọ sụọ ị kwakọnye ya ihe nri dị ka yabaasị, ose, nchụanwụ, ịsha, azụ ọkpọọ, anụ na ogiri okpei	0
kedu ka e si eru ube ma mmadụ chọọ ị racha ube ma ọ bụ were ya taa ọka?	e nwere ụzọ dị iche iche  e si  eru ube. A ghọtachaa ube ojii, e sie mmiri ọkụ, ọ sụọ, a wụnye ube ahụ nʻime ya kwuchie ya ka o ruo. Ọ dịtụ nwa obere oge, a gụpụta ya ma ọ bụ ị nọrọ ebe a naēse nri na nkụ, i kporo ntụ ọkụ kpokwasị nʻelu ube hapụ ya ka ntụ ọkụ ahụ ruo ya.	e nwere ụzọ dị iche iche  e si  eru ube. A ghọtachaa ube ojii, e sie mmiri ọkụ, ọ sụọ, a wụnye ube ahụ nʻime ya kwuchie ya ka o ruo. Ọ dịtụ nwa obere oge, a gụpụta ya ma ọ bụ ị nọrọ ebe a naēse nri na nkụ, i kporo ntụ ọkụ kpokwasị nʻelu ube hapụ ya ka icheku ọkụ ruo ya.	0
ọn̄ụn̄ụ mmiri bụ ihe onye ọ bụla  chọrọ ibi ogologo ndụ na-achọ maka na:	onye ọ bụla na-an̄ụchite mmiri anya na-edo ahụ maka na ahụ ya agaghị akpọ nkụ, mgbịrị afọ na umeju ga na-adị ọcha mgbe niile	onye ọ bụla na-an̄ụchite mmiri anya na-edo ahụ maka na ahụ ya agaghị akpọ nkụ, mgbịrị afọ na umeju ga na-eru unyi mgbe niile	0
olee otu nwatakịrị enweghị eze elu ma ọ bụ eze ala si ata ibe achịcha bekee?	nwata epubeghi eze chọọ ịta ibe achịcha bekee, ọ na-ebu ụzọ guo ibe achịcha ọnụ mmiri ka o dee, o werezie igbudu ya na-echiritụ ya na-elo	nwata epubeghi eze chọọ ígwē ibe achịcha bekee, ọ na-ebu ụzọ guo ibe achịcha ọnụ mmiri ka o dee, o werezie igbudu ya na-echiritụ ya na-elo	0
mgbe mmadụ tetara ụra ma dinejie olu, o nwere otu e si emezi ya ka ọ dịkwa mma, nke bụ:	i jide onye ahụ dinejiri olu, mee ya ka ọ nọrọ ala, i were otu aka budo azụ isi ya were nke ọzọ budo agba ya. Mgba mbọ hụ na ị kwụ ọtọ bulite isi ahụ elu obere dọtia ya elu, aka nri na aka ekpe	i jide onye ahụ dinejiri olu, mee ya ka ọ nọrọ ala, i were otu aka budo azụ isi ya were nke ọzọ budo ara ya. Mgba mbọ hụ na ị kwụ ọtọ bulite isi ahụ elu obere dọtia ya elu, aka nri na aka ekpe	0
iti akị agbapụtara nʻakwụ bụ ihe ezi na ụlọ Igbo ọ bụla maara eme bụ:	i weta akị agbachapụtara nʻakwụ ma gbaa ya n'anwụ ka ọ kpọọ, i dota ya nʻelu nkume ma chọta okwute siri ike nke anaghị itiwasị etiwasị, ị tie nʻelu akị ahụ, o tiwaa, i were akị gị, kpochapụ ichere.	i weta akị agbachapụtara nʻakwụ ma gbaa ya n'anwụ ka ọ kpọọ, i dota ya nʻelu nkume ma chọta okwute siri ike nke anaghị itiwasị etiwasị, ị tie nʻelu akị ahụ, o tiwaa, i were akị gị, kpochapụ abụrịbụ.	0
olee otu e si agba ntị mgbe gboo ma ime ntị kọwa mmadụ ọkọ?	ntị kọwa mmadụ ọkọ na mgbe gboo, ọ chọọ ugbene ọkụkụ toro ogo wee gbaa ntị mana ọ hụghị ugbene, o tinye mkpịsị aka nʻnti ya man̄aa ya elu na ala	ntị kọwa anụmanụ ọkọ na mgbe gboo, ọ chọọ ugbene ọkụkụ toro ogo wee gbaa ntị mana ọ hụghị ugbene, o tinye mkpịsị aka nʻnti ya man̄aa ya elu na ala	0
nwata akwụkwọ mee mkpọtụ n'ụlọ akwụkwọ, e were ụzọ dị iche iche e si agbaziri ya ụzọ dị ka:	onye nkuzi nwere ike ị kwụwa ya ọtọ n'elu oche, sekpube ya ala, kenye ya ọrụ ịsụ ahịhịa  ma ọ bụ pịa ya ụtarị	onye nkuzi nwere ike ị kwụwa ya ọtọ n'elu oche, kwe ya nʻaka, kenye ya ọrụ ịsụ ahịhịa  ma ọ bụ pịa ya ụtarị	0
nwata nwanyị na-etopụta etopụta chọọ inweta ezigbo di ga-alụ ya, 	ọ ga-agba mbọ nwee ezi agwa, nwee ihu ọchị, na-edebe onwe ya na ebe obi ọcha ma mụtakwa ka e si esi nri ọfụma.	ọ ga-agba mbọ nwee ajọ agwa, nwee ihu ọchị, na-edebe onwe ya na ebe obi ọcha ma mụtakwa ka e si esi nri ọfụma.	0
kedu ka onye chọọ iri ikpo ogede ga e si sie ya ka ọ tọọ ụtọ ma dị mma oriri?	ị chọọ iri ikpo ogede, i chọọ ogede anọ ma ọ bụ ise chatọrọ achatọ, mefụọ tinye nʻikwe ma kwọtọọ ya akwọtọ. I tinye ya ose, ịsha, nnu na yabaasị, tanye ya mmanụ Igbo ga-atụ ya ọfụma,tinyetụ obere mmiri, gwakọrịta ha niile ọnụ, kuo ma kee ha nʻakwụkwọ ogede sinye nʻọkụ, o ghee, ị fọtuo ya 	ị chọọ iri ikpo unere, i chọọ ogede anọ ma ọ bụ ise chatọrọ achatọ, mefụọ tinye nʻikwe ma kwọtọọ ya akwọtọ. I tinye ya ose, ịsha, nnu na yabaasị, tanye ya mmanụ Igbo ga-atụ ya ọfụma,tinyetụ obere mmiri, gwakọrịta ha niile ọnụ, kuo ma kee ha nʻakwụkwọ ogede sinye nʻọkụ, o ghee, ị fọtuo ya 	0
nwataịrị chọrọ ịracha unere ma o kweghi ya mmefụ ga-ebu ụzọ mụta ka e si emefụ unere dị ka:	ị chọọ imefụ unere, i buru ụzọ kata unere nʻajụ unere, i si nʻebe isi ya kajie ya, dọdaa azụ unere ahụ ị kajipụtara ala, i sikwa nʻakụkụ ọzọ dodakwa ya ruo nʻetiti ruo mgbe ime ya niile pụtara, ị riwe unere gị	ị chọọ imefụ unere, i buru ụzọ kata unere nʻajụ unere, i si nʻebe etiti ya kajie ya, dọdaa azụ unere ahụ ị kajipụtara ala, i sikwa nʻakụkụ ọzọ dodakwa ya ruo nʻetiti ruo mgbe ime ya niile pụtara, ị riwe unere gị	0
olee otu nwanyị si etinye nwa nʻazụ ka ọ kwụsị ibe akwa ma ọ bụ ka ọ rahụ ụra?	nwanyị ahụ ga-achọta ọgọdọ siri ike, too ogologo ijezu okirikiri ya ọfụma ma saa mbara ikechidonwu nwata ahụ n'azụ ya. Nwanyị ga-egbo ọgọdọ ahụ nʻukwu ya, hukpulata ala, kuru nwa ya kufee azụ ma welie ọgọdọ ahụ elu machie nwa ya, kechie ya nʻelu ara ya. nwanyị ahụ kwụrụ ọtọ ọfụma, o nwekwara ike kechie ọgọdọ ahụ nʻokpuru ka o wee sie ike	nwanyị ahụ ga-achọta ọgọdọ siri ike, too ogologo ijezu okirikiri ya ọfụma ma saa mbara ikechidonwu nwata ahụ n'azụ ya. Nwanyị ga-egbo ọgọdọ ahụ nʻisi ya, hukpulata ala, kuru nwa ya kufee azụ ma welie ọgọdọ ahụ elu machie nwa ya, kechie ya nʻelu ara ya. nwanyị ahụ kwụrụ ọtọ ọfụma, o nwekwara ike kechie ọgọdọ ahụ nʻokpuru ka o wee sie ike	0
nne nwanyị ọ bụla chọrọ isi nri were ụzọ dị iche iche o si akwado ose ọ ga-etinye na nri ahụ dị ka:	isu ose nʻọkwa, ịkwọ ose nʻokwute e ji egwe nri, ịkwọ ya nʻigwe ọgbara ọhụrụ e ji akwọ ihe ma ọ bụ iji mma berisịa ose ndị ahụ wụnye nʻite	isu ose nʻọkwa, ịkwọ ose nʻokwute e ji eri nri, ịkwọ ya nʻigwe ọgbara ọhụrụ e ji akwọ ihe ma ọ bụ iji mma berisịa ose ndị ahụ wụnye nʻite	0
kedu otu e si atụcha agwa ahịhịa na aja juru nke amapụtara maka isi esi?	ị chọọ ịtụcha agwa ahịahịa na aja juru, ị mapụta ya nʻime efere dị mbamba, jide mbadamba efere ahụ nʻakụkụ ya abụọ, na-akpalitụ ya elu ka agwa dị nʻime ya na-awụgharị. Ahịhịa na-apụta, i were ọnụ na-afụchapụ ya. I mesịa nke a, i were nwayọ tụtụwa agwa ahụ na-ahọchapụ aja na okwute	ị chọọ ịtụcha agwa ahịahịa na aja juru, ị mapụta ya nʻime efere dị mbamba, jide mbadamba efere ahụ nʻakụkụ ya abụọ, na-akpalitụ ya elu ka agwa dị nʻime ya na-awụgharị. Ahịhịa na-apụta, i were ọnụ na-afụchapụ ya. I mesịa nke a, i were nwayọ tụtụwa agwa ahụ na-ahọchapụ aja na okwute	0
olee etu mmadụ ga-esi mara ji ọcha ma ọ chọrọ ịzụta ji ọcha nʻahịa?	onye amaghị ụdịka ji enweghi ike isi nʻazụ ji mara nke bụ ji ọcha na nke were ike ịgbaji oji ma e bechaa ya. Ị chọọ ịzụta ji ọcha, i buru tụọ ji i chọrọ ịzụ obere mbọ, tupuo ma cheretụ nwa oge. Ebe ahụ i tupuru gbajie, ọ bụghị ji ọcha.	onye amaghị ụdịka ji enweghi ike isi nʻime ji mara nke bụ ji ọcha na nke were ike ịgbaji oji ma e bechaa ya. Ị chọọ ịzụta ji ọcha, i buru tụọ ji i chọrọ ịzụ obere mbọ, tupuo ma cheretụ nwa oge. Ebe ahụ i tupuru gbajie, ọ bụghị ji ọcha.	0
nwa agbọghọ ọ bụla bịara mmemme na-akwụtịzi akwụtí topu maka na:	ndị na-arụ akpụkpọ ụkwụ ụmụ nwanyị emepụtala ndị hachaa ka ụlọ elu. Ị hụ nwanyị chọọ ị mara ka ọ ha nʻogologo, buru ụzọ lee ya anya nʻụkwụ, i wepụ ogologo akpụkpọ ụkwụ ya, nke fọdụrụ bụzi ogo ya	ndị na-arụ akpụkpọ ụkwụ ụmụ nwanyị emepụtala ndị hachaa ka ụlọ elu. Ị hụ nwanyị chọọ ị mara ka ọ ha nʻogologo, buru ụzọ lee ya anya nʻụkwụ, i wepụ ogologo akpụkpọ ụkwụ ya, nke fọdụrụ abụghi ogo ya	0
olee  ihe onye anya na-egbu ma ọ bụ onye ejighizi anya ya agụta ihe edere nʻakwụkwọ kwesịrị ime?	onye nwere ụdịka nsogbu a ga-aga ụlọ ọgwụ maka anya hụ dọkịta anya. O lechaa ya anya, o nwere ike nye ọgwụ ọ ga na-atụ nʻanya ma chọkwaara ya ugegbe anya ga-adị anya ya mma. 	onye nwere ụdịka nsogbu a ga-aga ụlọ ọgwụ maka anya hụ dọkịta anya. O lechaa ya anya, o nwere ike nye ọgwụ ọ ga na-atụ nʻanya ma chọkwaara ya ugegbe ihu ga-adị anya ya mma. 	0
ụmụ nwanyị nwere ụdịrị akpa dị iche iche ha na-eko ha ji aga ụfọdụ ebe dị ka: 	ụmụ nwanyị koro nnukwu akpa, mara na ha na-eje ahịa ma ọ bụ akwụkwọ, ha e koro nke ebutughi ibu, ị mara na ọ bụ ụlọ ụka ma ọ bụ nzụkọ mana ụfọdụ ụmụ nwanyị gawa mmemme ọ kacha nke agbam akwụkwọ, ha na-eji ntakịrị akpa na-erite naanị igodo ụgbọala ha ya na ego ha ji bịa mmemme ahụ 	ụmụ nwanyị koro nnukwu akpa, mara na ha na-eje ahịa ma ọ bụ akwụkwọ, ha e koro nke ebutughi ibu, ị mara na ọ bụ ụlọ ụka ma ọ bụ nzụkọ mana ụfọdụ ụmụ nwanyị gawa mmemme ọ kacha nke agbam akwụkwọ, ha na-eji ntakịrị akpa na-erite naanị igodo ụgbọala ha ya na akwa ha ji bịa mmemme ahụ 	0
azụzụ na ụkwara suchiri mmadụ imi na obi were ụzọ e si a nwapụta ya dị ka:	i tee ude azụzụ na-ekpo ekpo nʻazụ ntị, elu imi, obi na egedege ihu ma ọ bụ kpuo mmiri ọkụ, taa ụtazị ma ọ bụ mmịmị, ụkwara na azụzụ suchiri ịmi na obi ga-agbaze, ị nwaa ya, nwapụta ya, bụfuo. Ị nwekwara ike pịchie otu oghere imi zipụ imi ma mekwa otu ahụ nʻoghere imi nle ọzọ	i tee ude isi na-ekpo ekpo nʻazụ ntị, elu imi, obi na egedege ihu ma ọ bụ kpuo mmiri ọkụ, taa ụtazị ma ọ bụ mmịmị, ụkwara na azụzụ suchiri ịmi na obi ga-agbaze, ị nwaa ya, nwapụta ya, bụfuo. Ị nwekwara ike pịchie otu oghere imi zipụ imi ma mekwa otu ahụ nʻoghere imi nle ọzọ	0
olee onye ga-aka amụtakarị ihe akụziri, onye bịara akwụkwọ ma kọpịa ihe onye nkuzi dere ka ọ bụ onye yọtara akwụkwọ e ji kọpịa ihe ma gụọ ya nke ọma?	 onye ga aka mụtakarị ihe akụziri bụ onye bịara akwụkwọ ma kọpịa ihe onye nkuzi dere maka na ọ bụghị naanị na ọ kọpịrị ya kama ọ nọọ mgbe onye nkuzi na-akọwa ihe ahụ	 onye ga aka mụtakarị ihe akụziri bụ onye bịara akwụkwọ ma kọpịa ihe onye nkuzi dere maka na ọ bụghị naanị na ọ kọpịrị ya kama ọ nọghị mgbe onye nkuzi na-akọwa ihe ahụ	0
nwata zara ụlọ na nke sara efere enweghị onye ka nne ya mkpa maka na: 	onye zara ụlọ doziri ya ka ọ dị mma ịnọ nakwa ịnabata ndị ọbịa. Onye nke sara efere gbalịkwara debe efere ọcha maka iji rie nri na ichere ndị ọbịa ọjị. Ụmụ aka baara nne ha uru nke ukwuu.	onye zara ụlọ doziri ya ka ọ dị mma ịnọ nakwa ịnabata ndị ara. Onye nke sara efere gbalịkwara debe efere ọcha maka iji rie nri na ichere ndị ọbịa ọjị. Ụmụ aka baara nne ha uru nke ukwuu.	0
ịn̄ụ mmiri mgbe ọ bụla ka ịn̄ụ mmanya na-aba nʻanya wee ba uru maka na:  	onye ọ bụla na-an̄ụ mmiri na-edozi ahụ ya, o nweghikwa ihe an̄ụghị mmanya napụrụ ya mana onye na-an̄ụ mmanya ọkachasị nke na-aba nʻanya na-an̄ụghị mmiri che aka ghọrọ ọrịa ntụmadụ	onye ọ bụla na-an̄ụ mmiri na-edozi ahụ ya, o nweghikwa ihe an̄ụghị mmanya napụrụ ya mana onye na-an̄ụ mmanya ọkachasị nke na-aba nʻọnụ na-an̄ụghị mmiri che aka ghọrọ ọrịa ntụmadụ	0
kedu ka e si asa azụ ite e siri na nkụ nke unyi metọsịrị?	ụfọdụ ji ntụ awụkọrọ ya nʻajịrịjị ncha na ogbo were echi azụ ite e siri na nkụ, ụfọdụ na-eji ncha ajịrịjị na aja, ndị ọzọ na-eji akwụkwọ pọpọ, aja na ntụ ma ọ bụ asịsa igwe na ncha. Ha metụ mmiri na ogbo, dere aja, ntụ na ncha, ha echie azụ ite ahụ chichapụ unyi ahụ ma were mmiri dị ọcha n̄achapụ ya.	ụfọdụ ji ntụ awụkọrọ ya nʻajịrịjị ncha na ogbo were echi azụ ite e siri na nkụ, ụfọdụ na-eji ncha ajịrịjị na aja, ndị ọzọ na-eji akwụkwọ pọpọ, aja na ntụ ma ọ bụ asịsa igwe na ncha. Ha metụ mmiri na ogbo, dere asọ mmiri, ntụ na ncha, ha echie azụ ite ahụ chichapụ unyi ahụ ma were mmiri dị ọcha n̄achapụ ya.	0
olee otu e si ekowe foto nne na nna ma ọ bụ nke ụmụ ha nʻahụ aja?	ị ga-agba hụ nʻoghere dị nʻetiti azụ foto ahụ nʻebe elu ya, i werezie ntu ma ọ bụ ihe e ji aghụpu aja gaa ebe ị chọrọ i kowe foto ahụ kpọpuo ma ọ bụ kụbatụnye ntu ebe ahụ ma were azụ foto ahụ konye ntu ahụ nʻoghere ahụ ma hazie ya ka ọ gbabere ọfụma.	ị ga-agba hụ nʻoghere dị nʻetiti azụ foto ahụ nʻebe elu ya, i werezie ntu ma ọ bụ ihe e ji aghụpu aja gaa ebe ị chọrọ i kowe foto ahụ kpọpuo ma ọ bụ kụbatụnye ntu ebe ahụ ma were azụ foto ahụ konye ntu ahụ nʻoghere ahụ ma hazie ya ka ọ dinere ọfụma.	0
olee ụdịka ihe na-ekonyegasị nʻahụ aja ebe mmadụ na ezi na ụlọ ya bi?	ị bata ebe mmadụ na ezi na ụlọ ya bi, ihe na-ekokarị nʻelu aja bụ foto agbam akwụkwọ nwoke bi ụlọ na nwunye ya, ị ga-ahụkwa foto ụmụaka ha mụrụ. Mgbe ụfọdụ ị ga-ahụ akwụkwọ kalịịnda maka ngosipụta ụbọchị, izu, ọnwa na afọ ya na eserese ndị ọzọ e ji achọ ụlọ mma.	ị bata ebe mmadụ na ezi na ụlọ ya bi, ihe na-ekokarị nʻelu ụlọ bụ foto agbam akwụkwọ nwoke bi ụlọ na nwunye ya, ị ga-ahụkwa foto ụmụaka ha mụrụ. Mgbe ụfọdụ ị ga-ahụ akwụkwọ kalịịnda maka ngosipụta ụbọchị, izu, ọnwa na afọ ya na eserese ndị ọzọ e ji achọ ụlọ mma.	0
nlete onye ọrịa bụ ọrụ onye nwere ndidi, ihunanya ma dị ike ọrụ na arụ nʻihi na:	i nwere ike sichaa ezigbo nri, onye ọrịa metụ ya ọnụ , ọ sị na ọ na-ahụ ya agbọọ, ma ọ bụ na ọ chọzighị iri nke ahụ na ọ bụ ihe ọzọ na-agụ ya. Ụfọdụ ga-agbalị rie mana ngwa ngwa ha richara nri, ha asaghee ọnụ gbọsara gị nri ahụ nʻala ụlọ. I jideghi onwe gị aka, iwe abịa gị.	i nwere ike sichaa ezigbo nri, onye ọrịa metụ ya ọnụ , ọ sị na ọ na-ahụ ya agbọọ, ma ọ bụ na ọ chọzighị iri nke ahụ na ọ bụ ihe ọzọ na-agụ ya. Ụfọdụ ga-agbalị rie mana ngwa ngwa ha richara nri, ha asaghee ọnụ gbọsara gị nri ahụ nʻala ụlọ. I jideghi onwe gị aka, iwe abịa gị.	0
olee ụdịrị aha a na-etugasị chineke ma a na-aja ya mma nʻụlọ ụka ma ọ bụ nʻoge ekpere?	mgbe gara aga, a na-etu ya naanị aha dị nʻime akwụkwọ nsọ mana ugbu a, ndị mmadụ na-etuzi chineke aha miri emi dị ka eze ebube, chukwu ọma, oje na mmụọ, ntụntụ mmiri tụjiri ogwe na ụta gbawara ili. Aha ndị a na-egosipụta ihe ọ na-eme na ndụ ndị mmadụ.	mgbe gara aga, a na-etu ya naanị aha dị nʻime akwụkwọ ukwe mana ugbu a, ndị mmadụ na-etuzi chineke aha miri emi dị ka eze ebube, chukwu ọma, oje na mmụọ, ntụntụ mmiri tụjiri ogwe na ụta gbawara ili. Aha ndị a na-egosipụta ihe ọ na-eme na ndụ ndị mmadụ.	0
ịdị ime na ịmụ nwa na-agbanwe ọtụtụ akụkụ ahụ nwanyị mara mma dị ka:  	nwanyị dị ime, o ruwe ọnwa ise na-agbagote, afọ nwanyị etopute, ara na ụkwụ ya azaa, imi ya ekoo, o nwekwara iji gbajie ezigbo oji. Ọ mụzie nwa, afọ ya adalata ma ọ gaghị adịzi otu ọ dị mgbe ọ nụbeghi di, ara ya ebuo maka mmiri ara. O na-ebukwa ibu maka nri ọ na-eri iji wee na-eme ka mmiri ara na-agba ọfụma. 	nwanyị dị ime, o ruwe ọnwa iri na-agbagote, afọ nwanyị etopute, ara na ụkwụ ya azaa, imi ya ekoo, o nwekwara iji gbajie ezigbo oji. Ọ mụzie nwa, afọ ya adalata ma ọ gaghị adịzi otu ọ dị mgbe ọ nụbeghi di, ara ya ebuo maka mmiri ara. O na-ebukwa ibu maka nri ọ na-eri iji wee na-eme ka mmiri ara na-agba ọfụma. 	0
olee ihe ndị na-adị nʻakwụkwọ ozi e dere, chọọ izigara mmadụ nọ obodo ọzọ ?	ihe ndị na-adị nʻakwụkwọ ozi e dere, chọọ izigara mmadụ nọ obodo ọzọ bụ isiokwu ozi ahụ, aha onye dere ozi ahụ na nke kacha mkpa bụ aha onye a na-edegara akwụkwọ ozi ahụ, obodo o bi nakwa akara adịreesị ya	ihe ndị na-adị nʻakwụkwọ ozi e dere, chọọ izigara mmadụ nọ obodo ọzọ bụ isiokwu ozi ahụ, aha onye dere ozi ahụ na nke kacha mkpa bụ aha onye a na-edegara akwụkwọ ozi ahụ, obodo o bi nakwa akara ekwentị ya	0
olee otu e si agbanyụ ọkụ bọọlụbụ  eletiriiki na-enwu nʻime ụlọ ma chi fo?	ị chọọ ịgbanyụ ọkụ bọọlụbụ  eletiriiki na-enwu nʻime ụlọ ma chi fo, ị gaa nʻime ụlọ ebe bọọlụbụ ahụ na-enwu, i bata i legharịa anya nʻahụ aja mara ma ihe ga-ahụ ihe dị ka ibe okwuchi, ị hụ ya, ị metụ ọdụ mgbali elu na mgbada ala dị nʻelu ya aka ma na-ele bọọlụbụ ahụ anya. mgbe ọ bụla ị kpatụrụ nke e ji agbanyụ ya aka, ọkụ ahụ anyụọ. 	ị chọọ ịgbanyụ ọkụ bọọlụbụ  eletiriiki na-enwu nʻime ụlọ ma chi fo, ị gaa nʻime ụlọ ebe bọọlụbụ ahụ na-enwu, i bata i legharịa anya nʻahụ aja mara ma ihe ga-ahụ ihe dị ka ibe okwuchi, ị hụ ya, ị metụ ọdụ mgbali elu na mgbada ala dị nʻelu ya aka ma na-ele bọọlụbụ ahụ anya. mgbe ọ bụla ị kpatụrụ nke e ji agbanyụ ya ụkwụ, ọkụ ahụ anyụọ. 	0
olee otu ahụ ndị bi nʻíme obodo di iche iche dị na Naijirịa sị acha?	ụfọdụ ndị bi na Naịjirịa dị ezigbo ọcha, ụfọdụ dịnwa oji, ụfọdụ na-egbu maramara, ụfọdụ bụrụ anyarị mana ndị bi nʻọwawa anyanwụ, ọdịda anyanwụ na ebe oke mmiri na-achakarị ọcha karịa ndị bi nʻugwu	ụfọdụ ndị bi na Naịjirịa dị ezigbo ọcha, ụfọdụ dịnwa oji, ụfọdụ na-egbu maramara, ụfọdụ bụrụ anyarị mana ndị bi nʻọwawa anyanwụ, ọdịda anyanwụ na ebe oke mmiri na-ejikarị oji karịa ndị bi nʻugwu	0
nwoke eweghi ihe jikọrọ gị na ya nọkata wetawara nwanyị ihe onyinye dị iche iche, ya bụ na:	o nwere ike nwoke ahụ achọọ ịlụ nwanyị ahụ alụ ma ọ bụ imeta ya enyị ma nke were anya bụ na uche ya dị na ebe nwanyị ahụ nọ	o nwere ike nwoke ahụ achọọ ịlụ nwanyị ahụ alụ ma ọ bụ imeta ya onye iro ma nke were anya bụ na uche ya dị na ebe nwanyị ahụ nọ	0
